Date,SPY,XLK,XLV,XLF,XLE,XLI,XLY,XLP,XLU,XLB,XLRE,XLC,SOXX,BIL,AGG,^VIX,IEF
1999-02-12,76.83770751953125,12.940650939941406,18.02658462524414,11.01381015777588,5.463089942932129,15.100435256958008,9.85128688812256,13.812849044799805,5.542061805725098,5.88104772567749,,,,,,29.76000022888184,
1999-02-16,76.37155151367188,12.882521629333496,18.194265365600582,11.178424835205078,5.424561500549316,15.1779203414917,9.977879524230955,13.97778034210205,5.642882823944092,5.8252854347229,,,,,,29.649999618530277,
1999-02-17,76.29386901855469,12.591846466064451,18.0056209564209,11.223313331604004,5.37062406539917,15.1779203414917,9.943353652954102,13.837589263916016,5.603164196014404,5.765227794647217,,,,,,30.649999618530277,
1999-02-18,76.89595794677734,12.661611557006836,18.23619270324707,11.33554458618164,5.386035442352295,15.1779203414917,9.954862594604492,13.986032485961914,5.703986167907715,5.8081231117248535,,,,,,30.450000762939453,
1999-02-19,77.22618103027344,12.777875900268556,18.28858757019043,11.37295913696289,5.355214595794678,15.274775505065918,10.006651878356934,13.928305625915527,5.642882823944092,5.85530948638916,,,,,,29.299999237060547,
1999-02-22,79.2850341796875,13.231321334838867,18.67636108398437,11.70217514038086,5.409152507781982,15.507243156433104,10.259840965270996,14.225183486938477,5.826192855834961,5.95396900177002,,,,,,25.8700008392334,
1999-02-23,79.24618530273438,13.405728340148926,18.644933700561523,11.851816177368164,5.36292028427124,15.497552871704102,10.208050727844238,14.200431823730469,5.642882823944092,5.90249490737915,,,,,,26.489999771118164,
1999-02-24,77.84769439697266,13.033668518066406,18.42483711242676,11.462740898132324,5.339804649353027,15.458810806274414,10.081453323364258,14.117963790893556,5.694822788238525,5.8853373527526855,,,,,,27.209999084472656,
1999-02-25,77.109619140625,13.06855010986328,18.246665954589844,11.387919425964355,5.366771697998047,15.148859977722168,9.966371536254885,13.953039169311523,5.572616100311279,5.8853373527526855,,,,,,28.01000022888184,
1999-02-26,76.79888916015625,12.673236846923828,18.29906845092773,11.597423553466797,5.332098484039307,15.197293281555176,10.052693367004396,13.994277000427246,5.606222152709961,5.8853373527526855,,,,,,27.8799991607666,
1999-03-01,77.01252746582031,12.61510181427002,18.267623901367188,11.642314910888672,5.278160572052002,15.187600135803224,10.058439254760742,13.928305625915527,5.523731231689453,5.816705226898193,,,,,,28.3700008392334,
1999-03-02,76.33271789550781,12.277923583984377,18.25714683532715,11.67224407196045,5.224222660064697,15.061684608459473,10.081453323364258,13.887067794799805,5.441243648529053,5.765227794647217,,,,,,29.21999931335449,
1999-03-03,76.7406005859375,12.487204551696776,18.141868591308597,11.560009956359863,5.339804649353027,14.974513053894045,10.02966594696045,13.887067794799805,5.444297790527344,5.726621150970459,,,,,,29.040000915527344,
1999-03-04,77.71173858642578,12.61510181427002,18.466753005981445,11.821887969970703,5.532436847686768,15.265096664428713,10.24257469177246,14.076742172241213,5.529840469360352,5.743781089782715,,,,,,26.670000076293945,
1999-03-05,79.27534484863281,12.905776023864746,18.88597869873047,12.121174812316896,5.636457443237305,15.60410213470459,10.553303718566896,14.291145324707031,5.624553680419922,5.936812400817871,,,,,,24.07999992370605,
1999-03-08,79.79000854492188,13.277833938598633,18.906938552856445,12.038873672485352,5.717363834381104,15.691271781921388,10.599342346191406,14.3571195602417,5.560394287109375,5.975419521331787,,,,,,24.540000915527344,
1999-03-09,79.5958023071289,13.138307571411133,18.76020812988281,12.13614559173584,5.6557230949401855,15.768756866455078,10.628108978271484,14.373618125915527,5.545120716094971,5.923943042755127,,,,,,25.020000457763672,
1999-03-10,80.29502868652344,13.138307571411133,18.92789649963379,12.36061191558838,5.979349136352539,15.73969841003418,10.599342346191406,14.216928482055664,5.526787281036377,6.0054450035095215,,,,,,24.790000915527344,
1999-03-11,81.18851470947266,13.11505889892578,19.05367660522461,12.42046070098877,6.064107894897461,15.759087562561035,10.714423179626465,14.3571195602417,5.569560050964356,6.069792747497559,,,,,,24.3700008392334,
1999-03-12,80.41155242919922,12.998787879943848,18.94886016845703,12.442909240722656,6.040990352630615,15.80750846862793,10.76046085357666,14.48081874847412,5.6306633949279785,6.044050216674805,,,,,,24.84000015258789,
1999-03-15,81.55753326416016,13.208066940307615,19.01173973083496,12.480318069458008,5.994757175445557,15.768756866455078,10.78347873687744,14.60451316833496,5.645938396453857,6.056922435760498,,,,,,25.239999771118164,
1999-03-16,81.24674987792969,13.43479347229004,18.96983337402344,12.300745964050291,5.963937759399414,15.662216186523438,10.725933074951172,14.67048454284668,5.624553680419922,6.031182765960693,,,,,,25.149999618530277,
1999-03-17,80.89715576171875,13.347597122192385,18.86501884460449,12.196001052856444,6.118044853210449,15.63316535949707,10.679899215698242,14.423093795776367,5.572616100311279,6.014026165008545,,,,,,25.56999969482422,
1999-03-18,82.19849395751953,13.533621788024902,19.127031326293945,12.480318069458008,6.195094585418701,15.67190170288086,10.864032745361328,14.67048454284668,5.655106544494629,6.142713069915772,,,,,,24.1299991607666,
1999-03-19,80.80133056640625,13.208066940307615,19.043188095092773,12.243372917175291,6.13230562210083,15.76927661895752,10.714540481567385,14.605525970458984,5.550843238830566,6.150462627410889,,,,,,24.31999969482422,
1999-03-22,80.95706939697266,13.208066940307615,18.990795135498047,12.27338695526123,6.170970916748047,15.652613639831545,10.599331855773926,14.597264289855955,5.569292545318604,6.16767692565918,,,,,,25.0,
1999-03-23,78.62061309814453,12.824386596679688,18.466753005981445,11.853271484375,6.062706470489502,15.283174514770508,10.276738166809082,14.184208869934082,5.3940043449401855,6.012732982635498,,,,,,27.270000457763672,
1999-03-24,79.06845092773438,13.074357986450195,18.550600051879883,11.823257446289062,6.031774520874023,15.244279861450195,10.196094512939451,14.175936698913574,5.467810153961182,6.017032146453857,,,,,,26.600000381469727,
1999-03-25,80.68451690673828,13.382473945617676,18.86501884460449,12.093332290649414,6.047240734100342,15.40955638885498,10.507162094116213,14.283334732055664,5.449357509613037,6.038553714752197,,,,,,24.32999992370605,
1999-03-26,80.10037231445312,13.31271266937256,18.71829414367676,11.988304138183594,6.124568462371826,15.448446273803713,10.438036918640137,14.23377513885498,5.378628253936768,5.991209983825684,,,,,,24.040000915527344,
1999-03-29,81.71637725830078,13.812665939331056,18.94886016845703,12.258378982543944,6.294698238372803,15.7012300491333,10.691500663757324,14.415512084960938,5.350948333740234,6.090206146240234,,,,,,23.540000915527344,
1999-03-30,81.28807830810547,13.789416313171388,18.88597869873047,12.11584186553955,6.178703308105469,15.691514015197754,10.703015327453612,14.29160213470459,5.264841079711914,6.077291488647461,,,,,,22.729999542236328,
1999-03-31,79.9835433959961,13.61500072479248,18.781179428100582,11.973301887512209,6.085907459259033,15.516497611999512,10.541719436645508,13.977678298950195,5.252540111541748,5.991209983825684,,,,,,23.26000022888184,
1999-04-01,80.58715057373047,13.830103874206545,18.781179428100582,12.003305435180664,6.078174114227295,15.681781768798828,10.530198097229004,14.002466201782228,5.363251686096191,6.060074806213379,,,,,,22.059999465942383,
1999-04-05,82.4952392578125,14.306805610656738,19.200408935546875,12.243372917175291,6.225100040435791,16.02205467224121,10.66845703125,14.07681655883789,5.406306743621826,6.133246421813965,,,,,,22.190000534057617,
1999-04-06,82.30054473876953,14.428884506225586,19.221359252929688,12.153349876403809,6.16323709487915,15.934556007385254,10.72606086730957,13.919855117797852,5.378628253936768,6.0256428718566895,,,,,,22.649999618530277,
1999-04-07,82.96251678466797,14.394007682800291,19.58818244934082,12.483444213867188,6.101372718811035,15.96372127532959,10.81822395324707,13.90333080291748,5.449357509613037,6.090206146240234,,,,,,22.809999465942383,
1999-04-08,84.01393127441406,14.533527374267578,19.787302017211918,12.708500862121582,6.16323709487915,16.051219940185547,11.060166358947754,14.225508689880373,5.593893051147461,6.176285743713379,,,,,,22.59000015258789,
1999-04-09,84.03334045410156,14.510269165039062,19.850194931030277,12.678500175476074,6.279232978820801,16.060941696166992,11.163858413696287,14.258552551269531,5.553916931152344,6.146156311035156,,,,,,21.770000457763672,
1999-04-12,84.9289779663086,14.2893705368042,20.353260040283203,12.903562545776367,6.32563066482544,16.449825286865234,11.256027221679688,14.49813461303711,5.633871555328369,6.32692289352417,,,,,,21.93000030517578,
1999-04-13,84.38380432128906,14.068451881408691,20.14364051818848,12.888553619384766,6.317898750305176,16.57621192932129,11.1984224319458,14.54769229888916,5.541611671447754,6.404398918151856,,,,,,22.729999542236328,
1999-04-14,82.96251678466797,13.719653129577637,19.954998016357425,12.723514556884766,6.240566253662109,16.93593978881836,10.944960594177246,14.109862327575684,5.461656093597412,6.71428918838501,,,,,,24.940000534057617,
1999-04-15,82.65097045898438,13.835917472839355,19.451929092407227,12.603472709655762,6.511226177215576,17.373430252075195,10.921920776367188,13.762897491455078,5.517014026641846,6.972532272338867,,,,,,23.93000030517578,
1999-04-16,81.95004272460938,13.46385669708252,19.263282775878903,12.543457984924316,6.716153621673584,17.47064971923828,10.956480026245115,13.820716857910156,5.578517436981201,7.049998283386231,,,,,,23.899999618530277,
1999-04-19,80.68451690673828,12.81275463104248,18.739259719848636,12.543457984924316,6.797346115112305,17.61648941040039,10.714540481567385,13.24244785308838,5.633871555328369,7.123172283172607,,,,,,26.420000076293945,
1999-04-20,81.69691467285156,13.138307571411133,19.095592498779297,12.708500862121582,6.689082622528076,17.49982261657715,10.852794647216797,13.490283966064451,5.695380210876465,7.037092208862305,,,,,,25.020000457763672,
1999-04-21,84.03334045410156,13.487112998962402,19.53578186035156,12.903562545776367,6.588557243347168,17.558155059814453,11.037127494812012,13.919855117797852,5.79686450958252,7.067216873168945,,,,,,23.309999465942383,
1999-04-22,84.8316421508789,14.109148979187012,19.934038162231445,13.038599967956545,6.704549789428711,17.567873001098633,11.065927505493164,14.093343734741213,5.778411388397217,6.955310344696045,,,,,,22.6200008392334,
1999-04-23,84.61748504638672,14.13821792602539,20.38469696044922,12.993581771850586,6.619486808776856,17.703989028930664,11.18690013885498,14.068554878234863,5.77533483505249,7.0586137771606445,,,,,,22.76000022888184,
1999-04-26,85.10421752929688,14.498644828796388,20.353260040283203,12.798531532287598,6.472558498382568,17.684539794921875,11.117775917053224,13.96942138671875,5.744581699371338,6.989750385284424,,,,,,23.530000686645508,
1999-04-27,85.51309204101562,14.13821792602539,20.374223709106445,13.02359676361084,6.677484035491943,17.77203369140625,11.146578788757324,13.985943794250488,5.778411388397217,7.127471446990967,,,,,,23.36000061035156,
1999-04-28,84.3448715209961,13.952189445495604,19.8292236328125,12.948575973510742,6.897876739501953,17.995649337768555,11.106255531311035,13.779417991638184,5.75380802154541,7.506233215332031,,,,,,24.399999618530277,
1999-04-29,83.70237731933594,13.806851387023926,19.59865951538086,12.993581771850586,7.106665134429932,18.063690185546875,10.852794647216797,13.672019004821776,5.836839199066162,7.562184333801269,,,,,,25.059999465942383,
1999-04-30,83.02088928222656,13.696392059326172,19.451929092407227,12.813532829284668,6.986806392669678,17.849822998046875,10.81822395324707,13.490283966064451,5.759957313537598,7.47179651260376,,,,,,25.06999969482422,
1999-05-03,84.53961181640625,13.812665939331056,19.8292236328125,12.96357536315918,7.160799503326416,18.199806213378903,11.083209037780762,13.804194450378418,5.846066951751709,7.643960952758789,,,,,,24.149999618530277,
1999-05-04,83.3324203491211,13.603378295898438,19.451929092407227,12.558465957641602,7.168535709381104,18.2775936126709,10.956480026245115,13.688552856445312,5.79686450958252,7.596615314483643,,,,,,25.6200008392334,
1999-05-05,83.99441528320312,13.882423400878906,19.61962509155273,12.633487701416016,7.064138889312744,18.2775936126709,10.864312171936035,13.820716857910156,5.842990875244141,7.686999797821045,,,,,,25.190000534057617,
1999-05-06,83.47846221923828,13.533621788024902,19.703468322753903,12.423432350158691,7.044803619384766,18.31647300720215,10.622369766235352,13.638978958129885,5.719980239868164,7.751559257507324,,,,,,27.440000534057617,
1999-05-07,84.11124420166016,13.766160011291504,19.64058303833008,12.663496971130373,7.087335586547852,18.666467666625977,10.864312171936035,13.754630088806152,5.79071044921875,7.768773555755615,,,,,,25.36000061035156,
1999-05-10,83.69264221191406,13.882423400878906,19.59865951538086,12.618478775024414,7.006137847900391,18.413698196411133,10.852794647216797,13.539851188659668,5.77533483505249,7.725739002227783,,,,,,26.6200008392334,
1999-05-11,84.53961181640625,14.091703414916992,19.91308212280273,12.768528938293455,7.029337406158447,18.724803924560547,11.071688652038574,13.59768009185791,5.79686450958252,7.712820053100586,,,,,,25.6200008392334,
1999-05-12,85.2015609741211,14.370753288269045,20.10171890258789,12.948575973510742,6.897876739501953,18.54008674621582,11.14081573486328,13.795943260192873,5.8122406005859375,7.519143581390381,,,,,,26.1299991607666,
1999-05-13,85.5715103149414,14.330050468444824,19.97595977783203,13.068608283996582,6.932677745819092,18.35536193847656,11.083209037780762,13.86202621459961,5.889120578765869,7.489012718200684,,,,,,25.020000457763672,
1999-05-14,83.35191345214844,13.952189445495604,19.61962509155273,12.663496971130373,6.882411003112793,18.122026443481445,10.864312171936035,13.614197731018066,5.778411388397217,7.467491149902344,,,,,,26.86000061035156,
1999-05-17,83.60501861572266,14.149843215942385,19.49385452270508,12.423432350158691,6.8553466796875,18.083139419555664,10.64540672302246,13.705072402954102,5.898343563079834,7.458885192871094,,,,,,27.280000686645508,
1999-05-18,83.44927978515625,14.277740478515623,19.284242630004883,12.45343017578125,6.69681453704834,17.849822998046875,10.714540481567385,13.523329734802246,5.769182205200195,7.278114318847656,,,,,,27.26000022888184,
1999-05-19,84.05284881591797,14.32423973083496,19.51481819152832,12.543457984924316,6.789615631103516,18.122026443481445,10.587807655334473,13.71333122253418,5.889120578765869,7.351284503936768,,,,,,25.07999992370605,
1999-05-20,83.5466079711914,14.13821792602539,19.776830673217773,12.378419876098633,6.866943359375,18.17064476013184,10.679975509643556,13.74636459350586,5.876820087432861,7.265206336975098,,,,,,24.459999084472656,
1999-05-21,83.07928466796875,13.975439071655272,19.55673217773437,12.348403930664062,6.975208282470703,17.956754684448242,10.61085319519043,13.705072402954102,5.821463584899902,7.260897636413574,,,,,,24.399999618530277,
1999-05-24,81.69691467285156,13.673145294189451,19.095592498779297,12.078332901000977,6.808946132659912,17.801206588745117,10.3804292678833,13.34984016418457,5.8798933029174805,7.230772495269775,,,,,,27.6200008392334,
1999-05-25,80.37297058105469,13.388286590576172,18.906938552856445,11.76324462890625,6.781881332397461,17.742874145507812,10.276738166809082,13.21767234802246,5.886043071746826,7.161910533905029,,,,,,28.899999618530277,
1999-05-26,81.26863098144531,13.667329788208008,18.92789649963379,12.145851135253906,6.975208282470703,17.61648941040039,10.391945838928224,13.21767234802246,5.916797637939453,7.093043327331543,,,,,,27.56999969482422,
1999-05-27,80.10037231445312,13.568504333496094,18.71829414367676,11.853271484375,6.766415119171143,17.32482147216797,10.184568405151367,13.151578903198242,5.815315246582031,6.929489612579346,,,,,,28.1200008392334,
1999-05-28,81.12252044677734,13.742897987365724,18.854536056518555,12.040821075439451,6.8360137939453125,17.49982261657715,10.328585624694824,13.34984016418457,5.8276143074035645,6.791760921478272,,,,,,25.38999938964844,
1999-06-01,80.84021759033203,13.43479347229004,18.906938552856445,11.868276596069336,6.797346115112305,17.50954246520996,10.391945838928224,13.399410247802734,5.82453727722168,7.084434986114502,,,,,,26.6200008392334,
1999-06-02,80.91812133789062,13.58012580871582,18.844057083129883,11.79325008392334,6.874675273895264,17.742874145507812,10.368907928466797,13.192883491516112,5.82453727722168,7.075827121734619,,,,,,26.209999084472656,
1999-06-03,81.36593627929688,13.487112998962402,18.990795135498047,11.785752296447754,6.897876739501953,17.927589416503906,10.61085319519043,13.316800117492676,5.769182205200195,7.097347259521484,,,,,,26.200000762939453,
1999-06-04,83.00146484375,13.888240814208984,19.451929092407227,12.003305435180664,7.006137847900391,18.1123104095459,10.691500663757324,13.779417991638184,5.855289936065674,7.230772495269775,,,,,,23.43000030517578,
1999-06-07,83.21563720703125,14.13821792602539,19.284242630004883,12.228373527526855,7.087335586547852,18.28730773925781,10.720300674438477,13.663762092590332,5.904495716094971,7.252293109893799,,,,,,23.780000686645508,
1999-06-08,82.39786529541016,13.812665939331056,19.127031326293945,12.010808944702148,6.975208282470703,18.122026443481445,10.559003829956056,13.473762512207031,5.904495716094971,7.161910533905029,,,,,,24.020000457763672,
1999-06-09,82.31999206542969,14.021946907043455,19.13750267028809,11.98080062866211,6.990672111511231,18.141475677490234,10.455316543579102,13.399410247802734,5.950627326965332,7.093043327331543,,,,,,23.899999618530277,
1999-06-10,81.56068420410156,13.812665939331056,18.980308532714844,11.755746841430664,7.029337406158447,17.927589416503906,10.305543899536133,13.151578903198242,5.901422500610352,7.213554382324219,,,,,,25.31999969482422,
1999-06-11,80.87918853759766,13.626639366149902,18.76020812988281,11.778247833251951,7.083467960357666,17.898427963256836,10.253697395324709,13.019404411315918,5.861444473266602,7.148991584777832,,,,,,25.899999618530277,
1999-06-14,80.95706939697266,13.5626859664917,18.86501884460449,11.718234062194824,7.145333766937256,18.1123104095459,10.265216827392578,13.060701370239258,6.02443265914917,7.321158409118652,,,,,,26.51000022888184,
1999-06-15,81.5022201538086,13.684769630432127,19.074626922607425,11.778247833251951,7.234267711639404,18.17064476013184,10.196094512939451,13.09375286102295,6.030579566955566,7.385717868804932,,,,,,25.90999984741211,
1999-06-16,83.05985260009766,14.248674392700195,19.451929092407227,12.085829734802246,7.160799503326416,18.42341423034668,10.472596168518066,13.192883491516112,6.0890092849731445,7.415846824645996,,,,,,22.399999618530277,
1999-06-17,83.838623046875,14.405634880065918,19.54625129699707,12.318400382995604,7.168535709381104,18.569250106811523,10.420753479003906,13.30027961730957,6.036731243133545,7.441668510437012,,,,,,21.950000762939453,
1999-06-18,83.93553924560547,14.533527374267578,19.451929092407227,12.337532043457031,7.181528568267822,18.70973777770996,10.49822998046875,13.295302391052246,6.058292865753174,7.460562229156494,,,,,,21.75,
1999-06-21,84.13082885742188,14.899770736694336,19.35761260986328,12.412768363952637,7.0144243240356445,18.45664596557617,10.682819366455078,13.14601230621338,6.011881351470947,7.279230117797852,,,,,,21.809999465942383,
1999-06-22,83.5449447631836,14.585843086242676,19.32615852355957,12.277350425720217,6.940589427947998,18.369043350219727,10.613600730895996,13.220647811889648,5.990219593048096,7.184248447418213,,,,,,21.700000762939453,
1999-06-23,83.13481903076172,14.696310997009276,19.36808967590332,12.156982421875,6.994996070861816,18.427446365356445,10.46362590789795,13.079655647277832,5.97165584564209,7.218784332275391,,,,,,21.31999969482422,
1999-06-24,82.50989532470703,14.394007682800291,19.01173973083496,11.961396217346191,6.878411769866943,18.23274803161621,10.4405517578125,13.038187980651855,5.906680107116699,7.054719924926758,,,,,,23.059999465942383,
1999-06-25,82.30482482910156,14.4114408493042,19.032716751098636,11.991487503051758,6.824007511138916,18.12566375732422,10.405935287475586,13.029897689819336,5.875737190246582,7.097895622253418,,,,,,21.76000022888184,
1999-06-28,83.31059265136719,14.649797439575195,19.242319107055664,12.269831657409668,6.781257629394531,18.154874801635746,10.607829093933104,13.038187980651855,5.937620162963867,7.231739044189453,,,,,,22.6299991607666,
1999-06-29,84.09174346923828,14.835829734802246,19.430971145629883,12.30744743347168,6.874527454376221,18.252216339111328,10.786643981933594,13.270419120788574,5.94071626663208,7.188563346862793,,,,,,22.51000022888184,
1999-06-30,85.614990234375,15.062546730041504,19.68250846862793,12.563224792480469,6.975565910339356,18.57345390319824,10.994301795959473,13.58559513092041,6.06757402420044,7.184248447418213,,,,,,21.09000015258789,
1999-07-01,86.25944519042969,15.23114013671875,19.745380401611328,12.698637962341309,7.029973983764648,18.58319091796875,11.05198574066162,13.68511962890625,6.045913696289063,7.253323554992676,,,,,,19.690000534057617,
1999-07-02,87.11875915527344,15.428792953491213,19.745380401611328,12.698637962341309,7.053287029266357,18.670795440673828,11.109671592712402,13.734886169433594,6.049009799957275,7.400118350982666,,,,,,18.65999984741211,
1999-07-06,87.0992202758789,15.341591835021973,19.703468322753903,12.803959846496582,7.185410499572754,18.690275192260746,11.201960563659668,13.72658348083496,6.030442714691162,7.365579128265381,,,,,,20.729999542236328,
1999-07-07,87.21637725830078,15.521807670593262,19.8292236328125,12.758822441101074,7.165985584259033,18.553985595703125,11.09812831878662,13.668533325195312,6.086137294769287,7.322403430938721,,,,,,20.350000381469727,
1999-07-08,87.28471374511719,15.731096267700195,19.787302017211918,12.713685035705566,7.212613582611084,18.62212371826172,11.00583553314209,13.560708999633787,6.036633968353272,7.270593643188477,,,,,,20.239999771118164,
1999-07-09,87.80223083496094,15.899682998657228,19.87115478515625,12.728729248046877,7.208730697631836,18.64158821105957,11.00583553314209,13.627057075500488,6.036633968353272,7.38716983795166,,,,,,17.959999084472656,
1999-07-12,87.41170501708984,15.922927856445312,19.91308212280273,12.62340259552002,7.282564640045166,18.476118087768555,10.936622619628906,13.60218334197998,6.011881351470947,7.339675903320312,,,,,,19.729999542236328,
1999-07-13,87.0992202758789,15.853172302246094,19.87115478515625,12.487990379333496,7.212613582611084,18.4079704284668,10.85586166381836,13.651949882507324,5.984032154083252,7.335356712341309,,,,,,19.950000762939453,
1999-07-14,87.58737182617188,16.050825119018555,19.91308212280273,12.518088340759276,7.224274158477783,18.505311965942383,10.878936767578123,13.61047077178955,6.021162509918213,7.29650068283081,,,,,,19.709999084472656,
1999-07-15,88.14402770996094,16.167089462280273,20.007400512695312,12.63092803955078,7.290339469909668,18.63185691833496,11.023148536682127,13.75976848602295,6.11398458480835,7.184248447418213,,,,,,18.68000030517578,
1999-07-16,88.62248992919922,16.31243324279785,20.01787567138672,12.698637962341309,7.243703365325928,18.661060333251957,11.086593627929688,13.734886169433594,6.18515157699585,7.249007701873779,,,,,,17.420000076293945,
1999-07-19,88.03656005859375,16.114768981933594,19.934038162231445,12.60836410522461,7.216503143310547,18.680538177490234,11.063518524169922,13.618768692016602,6.12636661529541,7.179925441741943,,,,,,19.06999969482422,
1999-07-20,86.23014068603516,15.4462308883667,19.850194931030277,12.450377464294434,7.026084899902344,18.661060333251957,10.775108337402344,13.502645492553713,6.1542067527771,7.166975498199463,,,,,,21.790000915527344,
